Platform,Category,UserRecordType,Title,Country,ReleaseType,Publisher,Developer,Genre,CreatedAt,Ownership,PriceLoose,PriceCIB,PriceNew,YourPrice,PricePaid,ItemCondition,BoxCondition,ManualCondition,Notes,Tags,metacritic
"Sony PS Vita","Games","Owned","Resistance: Burning Skies","United States of America","Official","Sony Computer Entertainment America, Inc.","Nihilistic Software","Action, First-person shooter","14 abr 2021","Boxed","20,64","28,67","40,49","28,67","-1.0",1.0,1.0,?,"","","60",
"Sony PS Vita","Games","Owned","Senran Kagura: Estival Versus","United States of America","Official","Marvelous","Tamsoft Corporation","Beat 'em up","23 sept 2024","CIB","35,5","38,47","40,49","38,47","-1.0",1.0,1.0,1.0,"","","71",
"Sony PS Vita","Games","Owned","Shantae: Half-Genie Hero [Risky Beats Edition]","United States of America","Official","WayForward Technologies","WayForward Technologies","Action, Platformer","14 abr 2021","CIB","34,01","44,98","51,54","44,98","-1.0",1.0,1.0,1.0,"","","82",
"Sony PS Vita","Games","Owned","Shinobido 2: Revenge of Zen","United States of America","Official","Bandai Namco Entertainment","ACQUIRE","Action, Stealth","18 jul 2021","Boxed","33,36","40,45","73,81","40,45","-1.0",?,?,?,"","","55",
"Sony PS Vita","Games","Owned","Silent Hill: Book of Memories","United States of America","Official","Konami Digital Entertainment, Inc.","WayForward Technologies","Action, Adventure","14 abr 2021","Boxed","76,5","93,08","138,22","93,08","-1.0",1.0,1.0,?,"","","58",
"Sony PS Vita","Games","Owned","Smart as...","United States of America","Official","SCEA","XDEV","Puzzle, Strategy","14 abr 2021","Boxed","9,56","10,71","10,21","10,71","-1.0",1.0,1.0,?,"","","72",
"Sony PS Vita","Games","Owned","Soul Sacrifice","United States of America","Official","Sony Computer Entertainment","SCE Studios Japan, Marvelous Entertainment","Action, RPG","14 abr 2021","Boxed","12,05","20,5","30,5","20,5","-1.0",1.0,1.0,?,"","","77",
"Sony PS Vita","Games","Owned","Spy Hunter","United States of America","Official","WB Games","TT Fusion","Action, Racing, First-person shooter","20 may 2024","Boxed","17,48","20,5","35,49","20,5","-1.0",1.0,1.0,?,"","","51",
"Sony PS Vita","Games","Owned","Street Fighter X Tekken","United States of America","Official","Capcom","Capcom","Fighting","14 abr 2021","Boxed","25,49","32,78","48,49","32,78","-1.0",1.0,1.0,?,"","","79",
"Sony PS Vita","Games","Owned","SUPERBEAT: XONiC","United States of America","Official","Arc System Works Co., Ltd.","Nurijoy","Action, Music","21 mar 2026","New","17,5","20,61","22,5","22,5","-1.0",?,?,?,"","","81",
"Sony PS Vita","Games","Owned","Sword Art Online: Lost Song","United States of America","Official","Bandai Namco of America","Bandai America, Inc.","RPG","14 abr 2021","Boxed","14,76","15,49","18,63","15,49","-1.0",0.9,1.0,?,"","","70",
"Sony PS Vita","Games","Owned","Tearaway","United States of America","Official","Sony Computer Entertainment America","Media Molecule","Platformer","14 abr 2021","Boxed","20,73","24,42","29,49","24,42","-1.0",1.0,1.0,?,"","","87",
"Sony PS Vita","Games","Owned","Terraria","United States of America","Official","505 Games","505 Games","Action, Adventure, Strategy","14 abr 2021","Boxed","24,73","25,49","34,46","25,49","-1.0",1.0,0.9,?,"","","85",
"Sony PS Vita","Games","Owned","LEGO Movie Videogame","United States of America","Official","WB Games","WB Games","Action, Adventure","14 abr 2021","CIB","9,48","10,32","15,59","10,32","-1.0",1.0,1.0,1.0,"","","Missing Field",
"Sony PS Vita","Games","Owned","Walking Dead: A Telltale Games Series - The Complete First Season","United States of America","Official","Sony","Telltale Games","Adventure","14 abr 2021","Boxed","14,6","17,16","36,94","17,16","-1.0",1.0,1.0,?,"","","82",
"Sony PS Vita","Games","Owned","Wolf Among Us","United States of America","Official","Telltale Games","Telltale Games","Action, Adventure, Point & Click","14 abr 2021","Boxed","16,5","16,55","19,47","16,55","-1.0",1.0,1.0,?,"","","Missing Field",
"Sony PS Vita","Games","Owned","Touch My Katamari","United States of America","Official","Bandai Namco Entertainment","Bandai Namco Entertainment","Action, Adventure","14 abr 2021","Boxed","30,49","42,49","60,5","41,45","-1.0",1.0,1.0,?,"","","69",
"Sony PS Vita","Games","Owned","Toukiden: Kiwami","United States of America","Official","Koei Tecmo","Omega Force","Action","14 abr 2021","Boxed","18,35","22,31","40,49","22,31","-1.0",0.9,1.0,?,"","","82",
"Sony PS Vita","Games","Owned","Ultimate Marvel Vs. Capcom 3","United States of America","Official","Capcom","Capcom","Action, Fighting","14 abr 2021","Boxed","20,82","28,08","44,11","28,08","-1.0",1.0,1.0,?,"","","80",
"Sony PS Vita","Games","Owned","Uncharted: Golden Abyss","United States of America","Official","Sony Computer Entertainment America, Inc.","Bend Studio","Action, Adventure","14 abr 2021","Boxed","23,7","30,49","63,13","30,49","-1.0",1.0,1.0,?,"","","80",
"Sony PS Vita","Games","Owned","Unit 13","United States of America","Official","Sony Computer Entertainment America","Zipper Interactive","Action, First-person shooter","14 abr 2021","Boxed","15,49","18,03","29,5","18,03","-1.0",1.0,1.0,?,"","","71",
"Sony PS Vita","Games","Owned","Valhalla Knights 3","United States of America","Official","Marvelous","K2 LLC","RPG","14 abr 2021","Boxed","25,46","30,21","49,67","30,21","-1.0",1.0,1.0,?,"","","48",
"Sony PS Vita","Games","Owned","Velocity 2X: Critical Mass Edition","United States of America","Official","FuturLab","FuturLab","First-person shooter","14 abr 2021","Boxed","50,49","52,45","60,49","52,45","-1.0",1.0,1.0,?,"","","Missing Field",
"Sony PS Vita","Games","Owned","Virtua Tennis 4: World Tour Edition","United States of America","Official","Sega","Sega","Sports","14 abr 2021","Boxed","19,5","22,23","44,93","22,23","-1.0",1.0,1.0,?,"","","77",
"Sony PS Vita","Games","Owned","Wipeout 2048","United States of America","Official","Sony Computer Entertainment America","Sony Studio Liverpool","Racing","14 abr 2021","Boxed","17,48","24,08","38,97","24,08","-1.0",0.9,1.0,?,"","","79",
"Sony PS Vita","Games","Owned","Yomawari: Midnight Shadows","United States of America","Official","Nippon Ichi Software Inc.","Nippon Ichi Software Inc.","Horror","14 abr 2021","Boxed","28,13","40,5","42,62","40,5","-1.0",1.0,0.9,?,"","","Missing Field",
"Sony PS Vita","Games","Owned","Zero Escape: Virtue's Last Reward","United States of America","Official","Aksys Games","Chunsoft","Adventure, Puzzle, Visual Novel","14 abr 2021","New","15,5","15,5","25,12","25,12","-1.0",?,1.0,?,"","","84",
"SNES/Super Famicom","Games","Owned","Campeonato Brasileiro 95","","","Missing Field","Missing Field","Missing Field","15 abr 2021","Loose","-1.0", "-1.0", "-1.0", "-1.0","-1.0",0.6,?,?,"","","Missing Field",
"SNES/Super Famicom","Games","Owned","E. Super Donkey Kong","","","Missing Field","Missing Field","Missing Field","15 abr 2021","Loose","-1.0", "-1.0", "-1.0", "-1.0","-1.0",0.6,?,?,"","","Missing Field",
"SNES/Super Famicom","Games","Owned","Addams Family Values","United States of America","Official","Ocean Software Ltd.","Ocean Software Ltd., Enigma Variations Ltd","Action, RPG","15 abr 2021","Loose","23,99","76","190,6","23,99","-1.0",0.5,?,?,"","","Missing Field",
"SNES/Super Famicom","Games","Owned","Aero Fighters","United States of America","Official","Tecmo","Video System Co., Ltd.","Shoot 'em up","15 abr 2021","Loose","2.062,98","3.487,9","4.125,5","2.062,98","-1.0",0.4,?,?,"","","Missing Field",
"SNES/Super Famicom","Games","Owned","Aero the Acro-Bat 2","United States of America","Official","SUNSOFT","Iguana Entertainment","Platformer","15 abr 2021","Loose","61,63","278,75","101,92","61,63","-1.0",0.6,?,?,"","","Missing Field",
"SNES/Super Famicom","Games","Owned","Animaniacs","United States of America","Official","Konami","Konami","Platformer","21 feb 2025","Loose","15,49","61,43","127,75","15,49","-1.0",0.5,?,?,"","","Missing Field",
"SNES/Super Famicom","Games","Owned","Art of Fighting","United States of America","Official","TAKARA Co., Ltd.","Monolith Software, Inc.","Fighting","15 abr 2021","Loose","10,31","47,98","218,96","10,31","-1.0",0.6,?,?,"","","Missing Field",
"SNES/Super Famicom","Games","Owned","Batman Forever","United States of America","Official","Acclaim Entertainment, Inc.","Probe Entertainment","Action","15 abr 2021","Boxed","9,94","30,5","230,49","27,56","-1.0",1.0,0.9,?,"","","Missing Field",
"SNES/Super Famicom","Games","Owned","Batman Returns","United States of America","Official","Konami","Konami","Action, Fighting","15 abr 2021","Loose","30,49","101,5","323,5","30,49","-1.0",0.6,?,?,"","","Missing Field",
"SNES/Super Famicom","Games","Owned","Battle Clash","United States of America","Official","Nintendo","Intelligent Systems Co., Ltd.","First-person shooter","15 abr 2021","Loose","8,61","32,75","72,73","8,61","-1.0",0.6,?,?,"","","Missing Field",
"SNES/Super Famicom","Games","Owned","Battletoads & Double Dragon","United States of America","Official","Tradewest, Inc.","Rare, Ltd.","Action, Fighting","15 abr 2021","Loose","27,74","130,44","416,5","27,74","-1.0",0.5,?,?,"","","Missing Field",
"SNES/Super Famicom","Games","Owned","Bazooka Blitzkrieg","United States of America","Official","Bandai Co., Ltd.","Bandai Co., Ltd.","First-person shooter","15 abr 2021","Loose","40,5","83,35","122","40,5","-1.0",0.6,?,?,"","","Missing Field",
"SNES/Super Famicom","Games","Owned","Beavis and Butt-head","United States of America","Official","Viacom New Media","Realtime Associates, Inc.","Action","15 abr 2021","Loose","19,25","72,48","249,46","19,25","-1.0",0.6,?,?,"","","Missing Field",
"SNES/Super Famicom","Games","Owned","Bugs Bunny Rabbit Rampage","United States of America","Official","SUNSOFT","Viacom New Media","Platformer","15 abr 2021","Loose","14,49","34,72","76,56","14,49","-1.0",0.6,?,?,"","","Missing Field",
"SNES/Super Famicom","Games","Owned","Captain Commando","United States of America","Official","Capcom","Capcom","Action, Fighting, Platformer","15 abr 2021","Loose","195,42","991,44","3.171,5","195,42","-1.0",0.6,?,?,"","","Missing Field",
"SNES/Super Famicom","Games","Owned","Chuck Rock","United States of America","Official","Sony Imagesoft","Core Design Ltd.","Adventure","15 abr 2021","Loose","10,5","46,18","102,42","10,5","-1.0",0.6,?,?,"","","Missing Field",
"SNES/Super Famicom","Games","Owned","Contra III: The Alien Wars","United States of America","Official","Konami","Konami","Action, Platformer, Shoot 'em up","15 abr 2021","Loose","49,49","237,56","457,54","49,49","-1.0",0.6,?,?,"","","Missing Field",
"SNES/Super Famicom","Games","Owned","Daffy Duck: The Marvin Missions","United States of America","Official","SUNSOFT","ICOM Simulations, Inc.","Action, Adventure","15 abr 2021","Loose","18,51","59,02","365,27","18,51","-1.0",0.6,?,?,"","","Missing Field",
"SNES/Super Famicom","Games","Owned","Donkey Kong Country","United States of America","Official","Nintendo of America, Inc.","Rare, Ltd.","Platformer","15 abr 2021","Loose","22,44","77,89","463,4","22,44","-1.0",0.5,?,?,"","","Missing Field",
"SNES/Super Famicom","Games","Owned","Donkey Kong Country 2: Diddy's Kong Quest","United States of America","Official","Nintendo of America, Inc.","Rare, Ltd.","Platformer","15 abr 2021","Loose","25,5","100,5","550,79","25,5","-1.0",0.6,?,?,"","","Missing Field",
"SNES/Super Famicom","Games","Owned","Donkey Kong Country 3: Dixie Kong's Double Trouble!","United States of America","Official","Nintendo of America, Inc.","Rare, Ltd.","Platformer","15 abr 2021","Loose","31,77","137,99","458,76","31,77","-1.0",0.6,?,?,"","","Missing Field",
"SNES/Super Famicom","Games","Owned","Earthworm Jim","United States of America","Official","Playmates Interactive Entertainment, Inc.","Shiny Entertainment, Inc.","Action, Platformer","15 abr 2021","Loose","36,5","117,92","376,5","36,5","-1.0",0.5,?,?,"","","Missing Field",
"SNES/Super Famicom","Games","Owned","Earthworm Jim 2","United States of America","Official","Playmates Interactive Entertainment, Inc.","Shiny Entertainment, Inc.","Action, Adventure, Platformer","15 abr 2021","Loose","31,26","108,35","510,5","31,26","-1.0",0.6,?,?,"","","Missing Field",
"SNES/Super Famicom","Games","Owned","F-Zero","United States of America","Official","Nintendo of America, Inc.","Nintendo EAD","Racing","15 abr 2021","Loose","15,48","60,74","114","15,48","-1.0",?,?,?,"","","Missing Field",
"SNES/Super Famicom","Games","Owned","Fatal Fury 2","United States of America","Official","TAKARA Co., Ltd.","SNK","Fighting","15 abr 2021","Loose","21,49","74,62","173,32","21,49","-1.0",0.6,?,?,"","","Missing Field",
"SNES/Super Famicom","Games","Owned","FIFA International Soccer","United States of America","Official","Laguna GmbH","EA Sports","Sports","16 feb 2025","Loose","9,44","35,49","332,87","9,44","-1.0",1.0,?,?,"","","Missing Field",
"SNES/Super Famicom","Games","Owned","Final Fight","United States of America","Official","Capcom","Capcom","Action, Fighting","15 abr 2021","Loose","18,48","89,4","367,66","18,48","-1.0",0.6,?,?,"","","Missing Field",
"SNES/Super Famicom","Games","Owned","Final Fight 3","United States of America","Official","Capcom","Capcom","Action, Fighting","5 jul 2024","Loose","152,6","663,32","2.121,5","152,6","-1.0",1.0,?,?,"","","Missing Field",
"SNES/Super Famicom","Games","Owned","Flashback: The Quest for Identity","United States of America","Official","SUNSOFT","Delphine Software International","Action, Adventure","15 abr 2021","Boxed","17,48","64,54","153,13","35,48","-1.0",1.0,0.9,?,"","","Missing Field",
"SNES/Super Famicom","Games","Owned","George Foreman's KO Boxing","United States of America","Official","Acclaim Entertainment, Inc.","Beam Software","Sports","15 abr 2021","Loose","8,18","23,91","75,5","8,18","-1.0",0.6,?,?,"","","Missing Field",
"SNES/Super Famicom","Games","Owned","Harley's Humongous Adventure","United States of America","Official","Hi-Tech Expressions, Inc.","Visual Concepts","Platformer","15 abr 2021","Loose","13,5","40,67","129,5","13,5","-1.0",0.6,?,?,"","","Missing Field",
"SNES/Super Famicom","Games","Owned","Head-On Soccer","United States of America","Official","U.S. Gold Ltd.","U.S. Gold Ltd.","Sports","24 oct 2024","Loose","13,97","170,58","217,34","13,97","-1.0",1.0,?,?,"","","Missing Field",
"SNES/Super Famicom","Games","Owned","Home Alone","United States of America","Official","THQ","Imagineering Inc.","Platformer","15 abr 2021","Loose","15,21","60,49","700,5","15,21","-1.0",0.6,?,?,"","","Missing Field",
"SNES/Super Famicom","Games","Owned","International Superstar Soccer","United States of America","Official","Konami","Konami","Sports","15 abr 2021","Loose","160,59","900,49","2.880,5","160,59","-1.0",0.6,?,?,"","","Missing Field",
"SNES/Super Famicom","Games","Owned","International Superstar Soccer Deluxe","United States of America","Official","Konami","Konami","Sports","15 abr 2021","Loose","129,41","450,48","1.440,5","129,41","-1.0",0.6,?,?,"","","Missing Field",
"SNES/Super Famicom","Games","Owned","Joe & Mac","United States of America","Official","Data East Corporation","Data East Corporation","Action","15 abr 2021","Loose","18,26","75,84","241,5","18,26","-1.0",?,?,?,"","","Missing Field",
"SNES/Super Famicom","Games","Owned","Jungle Strike","United States of America","Official","Electronic Arts","Gremlin Interactive Ltd.","Action, Flight Sim","15 abr 2021","Loose","10,6","25,47","68,03","10,6","-1.0",0.6,?,?,"","","Missing Field",
"SNES/Super Famicom","Games","Owned","Jurassic Park","United States of America","Official","Ocean Software Ltd.","Ocean Software Ltd.","Action, Adventure","16 feb 2025","Loose","14","40,47","150,5","14","-1.0",1.0,?,?,"","","Missing Field",
"SNES/Super Famicom","Games","Owned","Killer Instinct","United States of America","Official","Nintendo of America, Inc.","Rare, Ltd.","Fighting","15 abr 2021","Loose","16,43","77,98","253,93","16,43","-1.0",0.6,?,?,"","","Missing Field",
"SNES/Super Famicom","Games","Owned","Kirby's Avalanche","United States of America","Official","Nintendo","Compile","Puzzle","15 abr 2021","Loose","17,73","62","225,49","17,73","-1.0",0.6,?,?,"","","Missing Field",
"SNES/Super Famicom","Games","Owned","Krusty's Super Fun House","United States of America","Official","Acclaim Entertainment, Inc.","Audiogenic Software Ltd.","Platformer","18 oct 2025","Loose","17,77","81,63","681,92","17,77","-1.0",1.0,?,?,"","","Missing Field",
"SNES/Super Famicom","Games","Owned","Looney Tunes B-Ball","United States of America","Official","SUNSOFT","Sculptured Software","Sports","4 jul 2024","Loose","47,99","150,49","480,5","47,99","-1.0",1.0,?,?,"","","Missing Field",
"SNES/Super Famicom","Games","Owned","Madden NFL '94","United States of America","Official","Electronic Arts","Visual Concepts","Sports","16 feb 2025","Loose","7","21,06","121,29","7","-1.0",?,?,?,"","","Missing Field",
"SNES/Super Famicom","Games","Owned","Mario is Missing!","United States of America","Official","The Software Toolworks, Inc.","Software Creations","Puzzle, Strategy","15 abr 2021","Loose","17,48","75,66","577,22","17,48","-1.0",0.6,?,?,"","","Missing Field",
